documento_id,cliente_id,fecha_factura,fecha_vencimiento,monto_factura_cop,saldo_cop,estado,dias_mora,region,ciudad
1902,87,2024-05-27,2024-06-26,1302900,0,Pagado,0,Pacífico,Cali
1903,192,2023-12-04,2024-01-03,5941224,0,Pagado,0,Caribe,Cartagena
1904,115,2024-07-10,2024-10-08,19673845,13549086,En mora,84,Pacífico,Popayán
1905,174,2024-12-31,2025-03-01,1434375,1434375,Vigente,0,Eje Cafetero,Pereira
1906,164,2024-11-19,2025-02-17,12765272,12765272,Vigente,0,Llanos,Arauca
1907,65,2024-02-14,2024-05-14,9656787,0,Pagado,0,Eje Cafetero,Pereira
1908,121,2024-02-27,2024-03-28,5925015,4279121,En mora,278,Llanos,Villavicencio
1909,55,2023-04-08,2023-07-07,416367,290496,En mora,543,Caribe,Cartagena
1910,7,2022-03-04,2022-06-02,5728862,0,Pagado,0,Eje Cafetero,Pereira
1911,142,2022-06-02,2022-07-02,23333639,12572271,En mora,913,Llanos,Arauca
1912,170,2023-01-15,2023-02-14,1286167,0,Pagado,0,Santanderes,Bucaramanga
1913,174,2022-10-03,2023-01-01,22576560,0,Pagado,0,Eje Cafetero,Pereira
1914,139,2024-08-09,2024-09-08,2823030,1946243,En mora,114,Llanos,Villavicencio
1915,44,2023-02-23,2023-04-24,18422844,9419981,En mora,617,Caribe,Cartagena
1916,185,2024-12-02,2025-01-01,5134620,5134620,Vigente,0,Caribe,Sincelejo
1917,109,2022-08-03,2022-09-02,235505,234122,En mora,851,Pacífico,Pasto
1918,48,2022-09-04,2022-12-03,7435890,0,Pagado,0,Llanos,Arauca
1919,33,2023-08-19,2023-11-17,3300594,0,Pagado,0,Llanos,Villavicencio
1920,151,2023-09-04,2023-11-03,52609560,0,Pagado,0,Eje Cafetero,Armenia
1921,137,2022-11-30,2023-01-29,24255400,20177822,En mora,702,Santanderes,Cúcuta
1922,104,2024-02-04,2024-05-04,7300855,0,Pagado,0,Santanderes,Cúcuta
1923,127,2023-07-26,2023-09-24,12014620,8158545,En mora,464,Pacífico,Buenaventura
1924,194,2022-01-05,2022-02-04,23725338,0,Pagado,0,Caribe,Valledupar
1925,119,2023-08-16,2023-10-15,42928623,0,Pagado,0,Santanderes,Cúcuta
1926,62,2022-01-08,2022-02-07,15243000,11881934,En mora,1058,Caribe,Barranquilla
1927,216,2023-09-25,2023-10-25,1314547,0,Pagado,0,Llanos,Arauca
1928,95,2022-01-07,2022-03-08,51446718,0,Pagado,0,Pacífico,Cali
1929,6,2022-02-08,2022-05-09,6379000,5988715,En mora,967,Caribe,Barranquilla
1930,88,2022-01-01,2022-04-01,29834580,0,Pagado,0,Llanos,Yopal
1931,116,2023-06-24,2023-08-23,39487358,0,Pagado,0,Llanos,Arauca
1932,108,2022-08-06,2022-11-04,21434297,0,Pagado,0,Eje Cafetero,Armenia
1933,169,2022-09-26,2022-10-26,4097496,0,Pagado,0,Pacífico,Pasto
1934,160,2023-04-23,2023-07-22,18996670,10124514,En mora,528,Llanos,Arauca
1935,206,2022-05-14,2022-06-13,9560031,7629189,En mora,932,Eje Cafetero,Pereira
1936,107,2023-03-28,2023-04-27,13870192,0,Pagado,0,Pacífico,Popayán
1937,91,2024-01-17,2024-03-17,16738022,15716836,En mora,289,Llanos,Yopal
1938,39,2023-09-19,2023-10-19,39938076,36809124,En mora,439,Caribe,Valledupar
1939,8,2022-08-08,2022-09-07,26275050,0,Pagado,0,Caribe,Sincelejo
1940,11,2024-10-21,2024-11-20,16196616,6900735,En mora,41,Pacífico,Pasto
1941,122,2023-02-18,2023-04-19,29580588,0,Pagado,0,Pacífico,Popayán
1942,45,2023-08-29,2023-10-28,7355655,0,Pagado,0,Eje Cafetero,Armenia
1943,112,2022-03-22,2022-05-21,9849612,0,Pagado,0,Caribe,Sincelejo
1944,187,2022-09-17,2022-12-16,15818137,0,Pagado,0,Pacífico,Cali
1945,105,2024-07-29,2024-09-27,10211560,6129827,En mora,95,Eje Cafetero,Pereira
1946,133,2023-07-30,2023-10-28,17477390,0,Pagado,0,Caribe,Valledupar
1947,159,2022-02-27,2022-03-29,22151888,0,Pagado,0,Caribe,Valledupar
1948,72,2023-12-31,2024-03-30,650658,0,Pagado,0,Eje Cafetero,Pereira
1949,25,2023-02-06,2023-05-07,33437040,15869231,En mora,604,Pacífico,Buenaventura
1950,152,2022-09-30,2022-11-29,4130610,0,Pagado,0,Santanderes,Cúcuta
1951,73,2024-03-11,2024-04-10,34508983,0,Pagado,0,Eje Cafetero,Pereira
1952,153,2022-10-09,2022-11-08,18555669,10660022,En mora,784,Caribe,Valledupar
1953,51,2023-08-05,2023-10-04,32938680,29193100,En mora,454,Llanos,Arauca
1954,185,2022-06-08,2022-07-08,43187850,0,Pagado,0,Caribe,Sincelejo
1955,130,2022-07-30,2022-08-29,48631456,0,Pagado,0,Eje Cafetero,Pereira
1956,128,2023-01-07,2023-02-06,8692860,0,Pagado,0,Llanos,Arauca
1957,81,2024-03-07,2024-05-06,2109360,0,Pagado,0,Pacífico,Popayán
1958,129,2024-06-26,2024-09-24,24229810,0,Pagado,0,Pacífico,Pasto
1959,9,2024-04-26,2024-06-25,22041713,17015859,En mora,189,Llanos,Villavicencio
1960,54,2024-04-07,2024-05-07,13844432,0,Pagado,0,Caribe,Barranquilla
1961,150,2023-11-10,2023-12-10,2138793,1198128,En mora,387,Santanderes,Barrancabermeja
1962,189,2022-01-31,2022-05-01,5624050,0,Pagado,0,Eje Cafetero,Manizales
1963,147,2022-07-05,2022-10-03,24764140,21855779,En mora,820,Llanos,Yopal
1964,52,2023-08-30,2023-11-28,7449516,0,Pagado,0,Eje Cafetero,Pereira
1965,132,2024-05-23,2024-08-21,11288280,6256180,En mora,132,Eje Cafetero,Pereira
1966,191,2023-11-23,2024-02-21,17283240,0,Pagado,0,Santanderes,Cúcuta
1967,152,2022-10-19,2022-11-18,11946120,0,Pagado,0,Santanderes,Cúcuta
1968,204,2023-10-02,2023-11-01,15438456,13006868,En mora,426,Santanderes,Cúcuta
1969,96,2024-10-16,2025-01-14,9233370,9233370,Vigente,0,Caribe,Cartagena
1970,217,2022-10-24,2022-11-23,46302012,23843337,En mora,769,Llanos,Yopal
1971,121,2022-07-03,2022-09-01,17145687,13015533,En mora,852,Llanos,Villavicencio
1972,156,2024-02-29,2024-03-30,21446295,0,Pagado,0,Pacífico,Pasto
1973,8,2023-08-16,2023-10-15,35999667,20472180,En mora,443,Caribe,Sincelejo
1974,130,2022-02-02,2022-04-03,26572279,0,Pagado,0,Eje Cafetero,Pereira
1975,106,2022-06-02,2022-08-01,1425486,1122524,En mora,883,Caribe,Cartagena
1976,4,2022-02-16,2022-05-17,16389122,0,Pagado,0,Santanderes,Bucaramanga
1977,57,2022-07-10,2022-09-08,37042278,0,Pagado,0,Eje Cafetero,Manizales
1978,44,2022-06-01,2022-07-31,22406016,17762135,En mora,884,Caribe,Cartagena
1979,115,2023-09-22,2023-10-22,14417535,0,Pagado,0,Pacífico,Popayán
1980,6,2023-05-05,2023-08-03,18687844,14204060,En mora,516,Caribe,Barranquilla
1981,125,2024-12-13,2025-01-12,45576150,45576150,Vigente,0,Eje Cafetero,Armenia
1982,77,2023-08-23,2023-10-22,10011606,0,Pagado,0,Llanos,Yopal
1983,105,2023-07-29,2023-08-28,5167458,0,Pagado,0,Eje Cafetero,Pereira
1984,82,2022-05-16,2022-06-15,38887584,37220052,En mora,930,Santanderes,Barrancabermeja
1985,128,2024-04-10,2024-06-09,16535844,6977860,En mora,205,Llanos,Arauca
1986,199,2022-07-03,2022-09-01,18084144,0,Pagado,0,Pacífico,Popayán
1987,3,2023-04-09,2023-05-09,29649360,0,Pagado,0,Pacífico,Cali
1988,142,2023-06-29,2023-09-27,17603168,13240805,En mora,461,Llanos,Arauca
1989,41,2023-08-02,2023-09-01,17290272,0,Pagado,0,Santanderes,Bucaramanga
1990,173,2024-08-20,2024-09-19,36605740,0,Pagado,0,Santanderes,Barrancabermeja
1991,125,2022-12-29,2023-02-27,1349502,619878,En mora,673,Eje Cafetero,Armenia
1992,69,2024-07-09,2024-08-08,10101296,0,Pagado,0,Santanderes,Bucaramanga
1993,140,2023-02-12,2023-03-14,26863104,21429394,En mora,658,Santanderes,Cúcuta
1994,46,2023-08-19,2023-10-18,16426998,0,Pagado,0,Santanderes,Bucaramanga
1995,47,2024-03-04,2024-04-03,6255780,0,Pagado,0,Llanos,Villavicencio
1996,91,2023-09-03,2023-12-02,18449808,0,Pagado,0,Llanos,Yopal
1997,149,2022-01-17,2022-04-17,5167224,0,Pagado,0,Santanderes,Barrancabermeja
1998,129,2022-09-29,2022-10-29,6596252,0,Pagado,0,Pacífico,Pasto
1999,200,2023-01-19,2023-03-20,15916581,0,Pagado,0,Llanos,Yopal
2000,70,2022-07-29,2022-10-27,30288888,0,Pagado,0,Pacífico,Buenaventura
2001,200,2023-09-15,2023-12-14,2215178,1479688,En mora,383,Llanos,Yopal
2002,36,2023-08-05,2023-10-04,32938680,0,Pagado,0,Llanos,Arauca
2003,93,2024-04-26,2024-07-25,8107260,0,Pagado,0,Caribe,Santa Marta
2004,150,2022-08-23,2022-09-22,15962320,0,Pagado,0,Santanderes,Barrancabermeja
2005,175,2023-08-28,2023-10-27,12723200,0,Pagado,0,Caribe,Valledupar
2006,92,2022-01-18,2022-04-18,13200460,10579506,En mora,988,Pacífico,Pasto
2007,166,2023-07-02,2023-08-31,524003,351094,En mora,488,Eje Cafetero,Pereira
2008,114,2023-05-16,2023-07-15,7860048,7534370,En mora,535,Caribe,Valledupar
2009,13,2024-11-03,2025-01-02,21692406,21692406,Vigente,0,Santanderes,Cúcuta
2010,213,2023-08-08,2023-09-07,4145984,0,Pagado,0,Caribe,Sincelejo
2011,50,2024-02-16,2024-03-17,3971228,0,Pagado,0,Llanos,Villavicencio
2012,186,2023-12-29,2024-01-28,30590989,0,Pagado,0,Pacífico,Pasto
2013,178,2024-11-17,2024-12-17,9201434,8884451,En mora,14,Caribe,Sincelejo
2014,187,2024-04-11,2024-06-10,10108320,0,Pagado,0,Pacífico,Cali
2015,144,2022-02-14,2022-04-15,19651024,16090797,En mora,991,Llanos,Arauca
2016,159,2024-04-29,2024-07-28,48256725,0,Pagado,0,Caribe,Valledupar
2017,169,2022-12-04,2023-03-04,29069244,22164959,En mora,668,Pacífico,Pasto
2018,131,2023-01-12,2023-03-13,30475500,0,Pagado,0,Santanderes,Bucaramanga
2019,37,2024-10-26,2024-11-25,1033490,0,Pagado,0,Pacífico,Cali
2020,83,2024-06-20,2024-08-19,4822524,0,Pagado,0,Caribe,Santa Marta
2021,163,2022-03-25,2022-04-24,3572240,0,Pagado,0,Eje Cafetero,Manizales
2022,102,2023-12-13,2024-01-12,9265464,8059985,En mora,354,Santanderes,Bucaramanga
2023,30,2024-09-24,2024-11-23,13661489,6759009,En mora,38,Santanderes,Bucaramanga
2024,79,2023-03-21,2023-05-20,1334850,0,Pagado,0,Llanos,Villavicencio
2025,167,2023-10-17,2023-12-16,15765030,14059724,En mora,381,Caribe,Santa Marta
2026,44,2023-04-22,2023-07-21,7198784,0,Pagado,0,Caribe,Cartagena
2027,129,2022-12-17,2023-01-16,35095800,0,Pagado,0,Pacífico,Pasto
2028,21,2024-02-29,2024-03-30,11131372,0,Pagado,0,Llanos,Yopal
2029,85,2024-10-13,2024-12-12,7807896,0,Pagado,0,Pacífico,Popayán
2030,106,2024-09-06,2024-11-05,7045830,6675342,En mora,56,Caribe,Cartagena
2031,109,2022-02-16,2022-04-17,14502632,0,Pagado,0,Pacífico,Pasto
2032,33,2024-09-23,2024-12-22,35718792,35101720,En mora,9,Llanos,Villavicencio
2033,58,2023-01-04,2023-02-03,39456900,0,Pagado,0,Caribe,Sincelejo
2034,51,2022-11-19,2023-01-18,3966699,0,Pagado,0,Llanos,Arauca
2035,5,2023-04-15,2023-05-15,42375630,0,Pagado,0,Pacífico,Popayán
2036,5,2022-02-16,2022-04-17,2565741,0,Pagado,0,Pacífico,Popayán
2037,180,2022-02-05,2022-03-07,11383975,0,Pagado,0,Caribe,Valledupar
2038,106,2023-07-12,2023-08-11,12421926,11415338,En mora,508,Caribe,Cartagena
2039,43,2023-03-05,2023-06-03,1267099,0,Pagado,0,Pacífico,Buenaventura
2040,116,2022-05-20,2022-07-19,7314768,0,Pagado,0,Llanos,Arauca
2041,13,2022-12-31,2023-03-31,41037796,38018124,En mora,641,Santanderes,Cúcuta
2042,122,2023-01-26,2023-03-27,26172212,0,Pagado,0,Pacífico,Popayán
2043,58,2022-11-09,2023-02-07,29069244,0,Pagado,0,Caribe,Sincelejo
2044,181,2023-08-13,2023-11-11,438890,0,Pagado,0,Eje Cafetero,Manizales
2045,22,2024-04-09,2024-07-08,14128896,0,Pagado,0,Llanos,Yopal
2046,21,2024-04-16,2024-07-15,16396992,15398866,En mora,169,Llanos,Yopal
2047,37,2022-02-27,2022-05-28,4608864,0,Pagado,0,Pacífico,Cali
2048,50,2023-04-12,2023-07-11,5096574,0,Pagado,0,Llanos,Villavicencio
2049,62,2023-02-15,2023-04-16,160140,0,Pagado,0,Caribe,Barranquilla
2050,84,2024-10-01,2024-12-30,14226923,11113529,En mora,1,Pacífico,Pasto
2051,175,2024-10-26,2025-01-24,1033490,1033490,Vigente,0,Caribe,Valledupar
2052,52,2022-07-20,2022-10-18,19021530,0,Pagado,0,Eje Cafetero,Pereira
2053,153,2023-01-16,2023-02-15,1338388,0,Pagado,0,Caribe,Valledupar
2054,100,2022-12-15,2023-02-13,7041286,2842476,En mora,687,Eje Cafetero,Manizales
2055,113,2024-05-09,2024-07-08,21289936,0,Pagado,0,Caribe,Sincelejo
2056,148,2023-11-28,2023-12-28,17217987,0,Pagado,0,Llanos,Villavicencio
2057,34,2022-04-24,2022-07-23,3633408,2569641,En mora,892,Caribe,Cartagena
2058,83,2023-08-01,2023-09-30,25270800,0,Pagado,0,Caribe,Santa Marta
2059,122,2023-06-19,2023-08-18,5946199,2998896,En mora,501,Pacífico,Popayán
2060,95,2023-08-08,2023-10-07,2556696,0,Pagado,0,Pacífico,Cali
2061,78,2022-09-17,2022-11-16,7911350,0,Pagado,0,Llanos,Yopal
2062,205,2022-05-27,2022-07-26,16379112,12310430,En mora,889,Caribe,Cartagena
2063,187,2024-09-22,2024-11-21,4923530,0,Pagado,0,Pacífico,Cali
2064,40,2023-06-04,2023-09-02,34404056,22069361,En mora,486,Pacífico,Buenaventura
2065,157,2022-09-10,2022-11-09,30704740,0,Pagado,0,Santanderes,Bucaramanga
2066,61,2022-09-09,2022-12-08,45052,0,Pagado,0,Eje Cafetero,Pereira
2067,94,2022-11-01,2023-01-30,5606809,3823491,En mora,701,Caribe,Cartagena
2068,28,2023-08-05,2023-10-04,4257648,2509907,En mora,454,Caribe,Valledupar
2069,21,2023-12-28,2024-02-26,7046289,0,Pagado,0,Llanos,Yopal
2070,157,2023-07-25,2023-09-23,9564584,7091240,En mora,465,Santanderes,Bucaramanga
2071,141,2024-04-12,2024-07-11,20473890,14000771,En mora,173,Santanderes,Bucaramanga
2072,20,2024-08-28,2024-09-27,18912492,0,Pagado,0,Pacífico,Popayán
2073,27,2022-06-23,2022-09-21,9394440,0,Pagado,0,Eje Cafetero,Pereira
2074,133,2023-10-16,2023-11-15,29376068,0,Pagado,0,Caribe,Valledupar
2075,153,2022-07-10,2022-09-08,14483130,9726705,En mora,845,Caribe,Valledupar
2076,157,2023-04-27,2023-05-27,5359869,0,Pagado,0,Santanderes,Bucaramanga
2077,66,2024-04-12,2024-05-12,8290152,0,Pagado,0,Santanderes,Barrancabermeja
2078,9,2024-06-26,2024-09-24,40308000,0,Pagado,0,Llanos,Villavicencio
2079,124,2022-09-12,2022-12-11,7698670,0,Pagado,0,Llanos,Yopal
2080,68,2024-07-11,2024-08-10,6877449,0,Pagado,0,Pacífico,Pasto
2081,201,2024-10-18,2024-11-17,56367034,29787220,En mora,44,Caribe,Valledupar
2082,52,2022-11-30,2023-01-29,6278181,0,Pagado,0,Eje Cafetero,Pereira
2083,89,2022-05-23,2022-07-22,15032331,0,Pagado,0,Santanderes,Bucaramanga
2084,171,2023-09-12,2023-10-12,21276262,17887522,En mora,446,Caribe,Valledupar
2085,80,2022-11-19,2022-12-19,1954533,0,Pagado,0,Pacífico,Pasto
2086,68,2023-01-03,2023-02-02,4095656,3165578,En mora,698,Pacífico,Pasto
2087,112,2024-08-02,2024-09-01,1889522,0,Pagado,0,Caribe,Sincelejo
2088,105,2022-10-19,2023-01-17,46491746,0,Pagado,0,Eje Cafetero,Pereira
2089,14,2024-01-11,2024-03-11,7354448,0,Pagado,0,Pacífico,Pasto
2090,50,2024-03-28,2024-06-26,18568050,0,Pagado,0,Llanos,Villavicencio
2091,195,2023-01-25,2023-04-25,3544216,0,Pagado,0,Santanderes,Barrancabermeja
2092,18,2022-11-20,2023-01-19,13997088,0,Pagado,0,Santanderes,Barrancabermeja
2093,159,2023-03-06,2023-04-05,14147837,11071291,En mora,636,Caribe,Valledupar
2094,66,2023-08-17,2023-11-15,1406824,0,Pagado,0,Santanderes,Barrancabermeja
2095,42,2024-05-23,2024-08-21,23023584,20367873,En mora,132,Caribe,Barranquilla
2096,106,2022-06-26,2022-07-26,29819878,0,Pagado,0,Caribe,Cartagena
2097,88,2024-05-23,2024-06-22,5428092,3336928,En mora,192,Llanos,Yopal
2098,9,2023-01-15,2023-04-15,6006176,3862970,En mora,626,Llanos,Villavicencio
2099,124,2023-12-24,2024-01-23,13718700,0,Pagado,0,Llanos,Yopal
2100,199,2024-09-09,2024-11-08,1524432,0,Pagado,0,Pacífico,Popayán
2101,128,2022-07-17,2022-09-15,12131073,0,Pagado,0,Llanos,Arauca
2102,212,2024-04-17,2024-05-17,4182470,0,Pagado,0,Llanos,Arauca
2103,140,2024-07-26,2024-10-24,8955430,0,Pagado,0,Santanderes,Cúcuta
2104,99,2023-02-23,2023-03-25,34420914,0,Pagado,0,Pacífico,Popayán
2105,172,2024-05-27,2024-06-26,11814075,5609397,En mora,188,Caribe,Santa Marta
2106,203,2023-01-28,2023-02-27,2133054,0,Pagado,0,Caribe,Santa Marta
2107,43,2022-09-25,2022-10-25,24120841,0,Pagado,0,Pacífico,Buenaventura
2108,178,2024-03-15,2024-04-14,26400920,10957563,En mora,261,Caribe,Sincelejo
2109,161,2022-10-10,2023-01-08,11774080,0,Pagado,0,Pacífico,Popayán
2110,144,2024-03-23,2024-04-22,38448217,0,Pagado,0,Llanos,Arauca
2111,188,2024-12-28,2025-01-27,1928132,1928132,Vigente,0,Caribe,Sincelejo
2112,172,2023-02-22,2023-03-24,13986254,0,Pagado,0,Caribe,Santa Marta
2113,208,2024-12-31,2025-03-01,443612,443612,Vigente,0,Caribe,Santa Marta
2114,94,2024-03-26,2024-04-25,12013614,0,Pagado,0,Caribe,Cartagena
2115,7,2023-05-04,2023-07-03,31583688,0,Pagado,0,Eje Cafetero,Pereira
2116,52,2023-01-10,2023-02-09,63085248,62653893,En mora,691,Eje Cafetero,Pereira
2117,218,2023-05-13,2023-07-12,27072591,0,Pagado,0,Caribe,Sincelejo
2118,78,2023-09-14,2023-11-13,22162504,13860034,En mora,414,Llanos,Yopal
2119,86,2022-05-08,2022-07-07,15390228,6617149,En mora,908,Llanos,Villavicencio
2120,115,2022-10-20,2023-01-18,13922244,0,Pagado,0,Pacífico,Popayán
2121,70,2024-03-09,2024-04-08,1126530,558630,En mora,267,Pacífico,Buenaventura
2122,66,2024-11-17,2024-12-17,9775018,5334472,En mora,14,Santanderes,Barrancabermeja
2123,70,2022-06-18,2022-08-17,20863332,0,Pagado,0,Pacífico,Buenaventura
2124,136,2022-10-20,2022-11-19,41937610,35408362,En mora,773,Llanos,Yopal
2125,19,2024-07-27,2024-10-25,29209800,12237367,En mora,67,Llanos,Yopal
2126,139,2024-09-20,2024-12-19,7517718,0,Pagado,0,Llanos,Villavicencio
2127,116,2023-04-07,2023-07-06,21805770,0,Pagado,0,Llanos,Arauca
2128,114,2024-05-13,2024-08-11,51062220,0,Pagado,0,Caribe,Valledupar
2129,25,2022-02-22,2022-03-24,4262940,0,Pagado,0,Pacífico,Buenaventura
2130,14,2024-08-06,2024-09-05,50097600,44927527,En mora,117,Pacífico,Pasto
2131,44,2022-01-14,2022-03-15,16639702,0,Pagado,0,Caribe,Cartagena
2132,210,2022-11-12,2022-12-12,1656504,0,Pagado,0,Llanos,Yopal
2133,83,2024-07-20,2024-10-18,9030624,0,Pagado,0,Caribe,Santa Marta
2134,63,2023-03-23,2023-05-22,3100320,0,Pagado,0,Llanos,Villavicencio
2135,200,2024-11-06,2025-02-04,26916274,26916274,Vigente,0,Llanos,Yopal
2136,48,2023-04-07,2023-05-07,52117722,0,Pagado,0,Llanos,Arauca
2137,98,2024-05-25,2024-08-23,12569216,7994438,En mora,130,Santanderes,Cúcuta
2138,47,2022-12-03,2023-01-02,45212725,0,Pagado,0,Llanos,Villavicencio
2139,197,2022-02-13,2022-04-14,35360253,29104728,En mora,992,Santanderes,Barrancabermeja
2140,192,2024-02-15,2024-04-15,27820352,0,Pagado,0,Caribe,Cartagena
2141,91,2022-11-20,2023-01-19,11943344,10583196,En mora,712,Llanos,Yopal
2142,180,2022-06-23,2022-08-22,24196025,10852974,En mora,862,Caribe,Valledupar
2143,20,2024-08-01,2024-10-30,2872638,0,Pagado,0,Pacífico,Popayán
2144,104,2022-09-14,2022-11-13,14380894,13897297,En mora,779,Santanderes,Cúcuta
2145,163,2023-09-29,2023-12-28,7598668,0,Pagado,0,Eje Cafetero,Manizales
2146,197,2023-05-22,2023-08-20,1758532,1642950,En mora,499,Santanderes,Barrancabermeja
2147,43,2022-08-17,2022-11-15,23974308,0,Pagado,0,Pacífico,Buenaventura
2148,9,2023-03-14,2023-05-13,13427343,7119518,En mora,598,Llanos,Villavicencio
2149,136,2024-02-09,2024-05-09,41493728,35604217,En mora,236,Llanos,Yopal
2150,116,2023-08-17,2023-10-16,24126466,0,Pagado,0,Llanos,Arauca
2151,210,2024-04-19,2024-05-19,7619550,0,Pagado,0,Llanos,Yopal
2152,77,2023-12-19,2024-02-17,22239954,12403160,En mora,318,Llanos,Yopal
2153,57,2024-03-20,2024-05-19,40833835,20831712,En mora,226,Eje Cafetero,Manizales
2154,200,2022-12-26,2023-01-25,49257280,0,Pagado,0,Llanos,Yopal
2155,22,2022-04-25,2022-07-24,13333210,0,Pagado,0,Llanos,Yopal
2156,128,2022-11-10,2023-02-08,1419216,698059,En mora,692,Llanos,Arauca
2157,194,2022-08-22,2022-11-20,26784062,19395627,En mora,772,Caribe,Valledupar
2158,102,2022-02-10,2022-03-12,23859432,0,Pagado,0,Santanderes,Bucaramanga
2159,195,2024-10-08,2024-11-07,12363168,0,Pagado,0,Santanderes,Barrancabermeja
2160,147,2023-07-06,2023-08-05,12878610,12311021,En mora,514,Llanos,Yopal
2161,17,2022-12-10,2023-02-08,9133260,8109956,En mora,692,Eje Cafetero,Pereira
2162,70,2023-01-28,2023-02-27,2133054,0,Pagado,0,Pacífico,Buenaventura
2163,195,2022-09-24,2022-11-23,3523301,0,Pagado,0,Santanderes,Barrancabermeja
2164,78,2022-08-19,2022-11-17,27195840,19501301,En mora,775,Llanos,Yopal
2165,188,2024-11-18,2025-02-16,31714389,31714389,Vigente,0,Caribe,Sincelejo
2166,31,2023-06-21,2023-07-21,10374304,0,Pagado,0,Eje Cafetero,Armenia
2167,170,2022-10-07,2022-11-06,25803603,0,Pagado,0,Santanderes,Bucaramanga
2168,212,2024-12-06,2025-01-05,44398732,44398732,Vigente,0,Llanos,Arauca
2169,21,2024-10-06,2024-11-05,22302478,0,Pagado,0,Llanos,Yopal
2170,176,2024-08-09,2024-09-08,2823030,2499316,En mora,114,Eje Cafetero,Pereira
2171,186,2023-04-18,2023-05-18,2604348,0,Pagado,0,Pacífico,Pasto
2172,70,2022-05-05,2022-06-04,30116853,0,Pagado,0,Pacífico,Buenaventura
2173,162,2022-11-17,2023-01-16,6469395,3677919,En mora,715,Llanos,Arauca
2174,196,2024-04-16,2024-06-15,6036640,0,Pagado,0,Llanos,Arauca
2175,38,2022-05-28,2022-06-27,43381296,0,Pagado,0,Santanderes,Barrancabermeja
2176,170,2022-02-06,2022-05-07,75141,0,Pagado,0,Santanderes,Bucaramanga
2177,160,2022-01-18,2022-03-19,13200460,0,Pagado,0,Llanos,Arauca
2178,76,2022-08-22,2022-11-20,26784062,0,Pagado,0,Pacífico,Pasto
2179,166,2023-12-15,2024-01-14,25759743,0,Pagado,0,Eje Cafetero,Pereira
2180,171,2023-02-01,2023-04-02,34467466,0,Pagado,0,Caribe,Valledupar
2181,154,2023-04-06,2023-07-05,407940,212236,En mora,545,Llanos,Villavicencio
2182,31,2022-04-13,2022-06-12,19486761,0,Pagado,0,Eje Cafetero,Armenia
2183,186,2022-09-10,2022-10-10,36735412,0,Pagado,0,Pacífico,Pasto
2184,168,2023-12-08,2024-01-07,2336272,0,Pagado,0,Santanderes,Barrancabermeja
2185,51,2023-12-06,2024-01-05,27531874,0,Pagado,0,Llanos,Arauca
2186,198,2024-03-09,2024-04-08,2240770,0,Pagado,0,Caribe,Santa Marta
2187,73,2024-03-27,2024-04-26,14248553,0,Pagado,0,Eje Cafetero,Pereira
2188,29,2023-03-22,2023-04-21,11416132,0,Pagado,0,Pacífico,Popayán
2189,100,2023-09-20,2023-12-19,7411200,0,Pagado,0,Eje Cafetero,Manizales
2190,210,2022-06-24,2022-09-22,15440661,13279136,En mora,831,Llanos,Yopal
2191,59,2023-11-17,2024-02-15,48969396,47119563,En mora,320,Pacífico,Pasto
2192,88,2024-11-28,2024-12-28,9423544,0,Pagado,0,Llanos,Yopal
2193,92,2023-02-15,2023-04-16,7464106,4060249,En mora,625,Pacífico,Pasto
2194,90,2023-02-23,2023-03-25,8976856,0,Pagado,0,Eje Cafetero,Armenia
2195,43,2022-08-19,2022-11-17,32911549,0,Pagado,0,Pacífico,Buenaventura
2196,121,2022-03-12,2022-05-11,14538040,7408574,En mora,965,Llanos,Villavicencio
2197,16,2024-10-23,2024-12-22,10109472,0,Pagado,0,Pacífico,Popayán
2198,206,2022-08-29,2022-11-27,5252280,0,Pagado,0,Eje Cafetero,Pereira
2199,58,2024-05-04,2024-06-03,19103916,7719891,En mora,211,Caribe,Sincelejo
2200,136,2024-09-25,2024-10-25,23983209,0,Pagado,0,Llanos,Yopal
